month|day|type|year|affair
9|26|birth|1948.0|奥莉维亚·纽顿-约翰，英国裔澳洲流行歌手（2022年逝世）
9|26|birth|1949.0|安德里亚·德沃金，美国女性主义者（2005年逝世）
9|26|birth|1949.0|纳迪尔·拉尔巴维，阿尔及利亚政治人物、外交官、律师，现任阿尔及利亚总理
9|26|birth|1950.0|李司棋，香港演员
9|26|birth|1956.0|琳达·汉密尔顿，美国女演员
9|26|birth|1957.0|吴国昌，澳门民主派澳门立法会议员
9|26|birth|1961.0|威尔·塞尔夫，英国小说家、专栏作家
9|26|birth|1962.0|吴宗宪，台湾男歌手、主持人
9|26|birth|1963.0|黄伟哲，中华民国现任台南市市长
9|26|birth|1965.0|彼得·波洛申科，乌克兰政治人物、企业家
9|26|birth|1967.0|郭蔼明，香港女演员
9|26|birth|1971.0|韩红，中国歌手
9|26|birth|1974.0|小加里·霍尔，美国男子游泳运动员
9|26|birth|1976.0|敖嘉年，香港演员
9|26|birth|1979.0|丸藤正道，日本职业摔角选手
9|26|birth|1980.0|帕特里克·弗里萨赫，奥地利赛车手
9|26|birth|1980.0|简·达令，捷克色情女演员
9|26|birth|1981.0|姚贝娜，中国女歌手（2015年逝世）
9|26|birth|1981.0|恒松步，日本女性声优
9|26|birth|1981.0|小威廉斯，美国职业网球运动员
9|26|birth|1981.0|克里斯蒂娜·米莲，美国歌手、舞者、演员、流行音乐作曲者、模特儿
9|26|birth|1982.0|孙俪，中国女演员
9|26|birth|1983.0|莫雷拉，巴西籍骑师
9|26|birth|1985.0|高国辉，台湾职业棒球运动员、教练
9|26|birth|1985.0|妲露拉·莱莉，英国女演员
9|26|birth|1985.0|妮可·沙纳汉，美国律师、企业家、政治人物
9|26|birth|1986.0|姬天语，台湾女演员、主持人、相声演员
9|26|birth|1986.0|林慧玲，新加坡女演员
9|26|birth|1986.0|尹施允，韩国男演员
9|26|birth|1987.0|张秀文，香港女艺人
9|26|birth|1988.0|刘俊谦，香港演员
9|26|birth|1988.0|金与正，北韩政治人物，金正日的女儿，金正恩的妹妹
9|26|birth|1988.0|基拉·科尔皮，芬兰女子花式滑冰运动员
9|26|birth|1988.0|魏秋月，中国女子排球运动员
9|26|birth|1989.0|张明伟，香港男艺人
9|26|birth|1989.0|杨乐文，香港男艺人
9|26|birth|1989.0|伊祖沙·古尔，塞内加尔足球运动员
9|26|birth|1991.0|杜少榛，台湾女艺人
9|26|birth|1991.0|吕敏珠，韩国女演员
9|26|birth|1991.0|金秦禹，韩国男子偶像团体WINNER成员
9|26|birth|1992.0|柳娥罗，韩国女子偶像团体Hello Venus成员
9|26|birth|1994.0|马塞尔·雅各布斯，意大利男子田径运动员
9|26|birth|1995.0|深川芹亚，日本女性声优
9|26|birth|1996.0|东云海，日本写真偶像、模特儿、女演员
9|26|birth|2000.0|雨果·加斯顿，法国职业网球运动员
9|26|birth|2001.0|王欣瑜，中国职业网球运动员
9|26|birth||生年不详：梶田大嗣，日本男性声优
9|26|death|1573.0|浅井长政，日本战国时代大名（1545年出生）
9|26|death|1620.0|明光宗朱常洛，明朝皇帝（1582年出生）
9|26|death|1812.0|让·维克托·塔罗，法国将领（1767年出生）
9|26|death|1820.0|丹尼尔·布恩，美国拓荒家、探险家、政治人物（1734年出生）
9|26|death|1841.0|龚自珍，清代思想家、文学家（1792年出生）
9|26|death|1868.0|莫比乌斯，德国数学家、天文学家（1790年出生）
9|26|death|1879.0|威廉·罗恩，英国陆军军官（1789年出生）
9|26|death|1887.0|何塞·马里亚·蒙特阿莱格雷，哥斯达黎加政治人物，第3任哥斯达黎加总统（1815年出生）
9|26|death|1904.0|小泉八云，日本小说家（1850年出生）
9|26|death|1910.0|托瓦尔·N·蒂勒，丹麦天文学家（1838年出生）
9|26|death|1922.0|恩斯特·冯·霍普纳，德意志帝国陆军将领（1860年出生）
9|26|death|1932.0|皮埃尔·狄盖特，比利时共产主义者、作曲家，《国际歌》作曲者（1848年出生）
9|26|death|1945.0|巴尔托克·贝拉，匈牙利作曲家（1881年出生）
9|26|death|1945.0|三木清，日本哲学家（1897年出生）
9|26|death|1953.0|徐悲鸿，中国画家、美术教育家（1895年出生）
9|26|death|1961.0|罗伯特·艾克尔伯格，美国将军（1886年出生）
9|26|death|1973.0|安娜·麦兰妮，意大利女演员（1908年出生）
9|26|death|1976.0|图兰·帕尔，匈牙利数学家（1910年出生）
9|26|death|1980.0|丹麦的安妮王妃，丹麦王室成员（1917年出生）
9|26|death|1990.0|阿尔贝托·莫拉维亚，意大利小说家（1907年出生）
9|26|death|1990.0|洛萨·考拉兹，德国数学家（1910年出生）
9|26|death|1993.0|伊迪丝·迈泽尔，美国作家、女演员（1898年出生）
9|26|death|1996.0|陈毓祥，香港保钓人士（1950年出生）
9|26|death|1999.0|布达劳，香港土生葡裔律师、公务员和军人（1906年出生）
9|26|death|2006.0|户栗郁子，日裔美国播音员、广播节目主持人，昵称“东京玫瑰”（1916年出生）
9|26|death|2008.0|保罗·纽曼，美国男演员（1925年出生）
9|26|death|2008.0|林世荣，香港企业家（1955年出生）
9|26|death|2013.0|于光远，中国社科院原副院长、原中顾委委员、经济学家（1915年出生）
9|26|death|2013.0|阿兹占阿都拉萨，马来西亚吉打州第10任州务大臣（1944年出生）
9|26|death|2019.0|雅克·希拉克，法国政治人物，第22任法国总统（1932年出生）[2]
9|26|death|2022.0|马克·苏德，美国政治人物、商人（1950年出生）
9|26|festival||欧洲语言日
9|26|festival||彻底消除核武器国际日
9|26|festival||厄瓜多尔：国旗日
9|26|festival||新西兰：独立日
9|26|festival||北也门：革命节
9|27|affair|1529.0|鄂图曼帝国军队进行维也纳之围。
9|27|affair|1540.0|耶稣会作为一个僧团，正式由教宗批准。
9|27|affair|1787.0|美国宪法送交各州表决认可。
9|27|affair|1821.0|墨西哥从西班牙治下获得独立。
9|27|affair|1822.0|尚-法兰索瓦·商博良在写给巴黎文字与图书学院的一封信中，宣布他破译罗塞塔石碑上埃及象形文字的初步成果。
9|27|affair|1825.0|第一条蒸汽机火车线路在英国开始营运。
9|27|affair|1851.0|英国东印度公司在新加坡白礁的岩礁上启用霍士堡灯塔，该灯塔后来成为领土争议（英语：Pedra Branca dispute）的对象。
9|27|affair|1854.0|北冰洋号客轮（英语：SS Arctic）在大西洋沉没，三百名旅客丧生。
9|27|affair|1905.0|德裔物理学家阿尔伯特·爱因斯坦在《物理年鉴》论文中首度提及“E=mc²”方程式。
9|27|affair|1907.0|新西兰获自治地位。
9|27|affair|1908.0|美国福特汽车研制的首部汽车福特T型车开始在密歇根州底特律工厂大量生产。
9|27|affair|1913.0|孔教会在山东曲阜召开第一次全国大会。
9|27|affair|1913.0|孙中山组建中华革命党。
9|27|affair|1918.0|保加利亚发生拉多米尔起义。
9|27|affair|1928.0|中华民国国民政府正式受到美国政府的承认。
9|27|affair|1937.0|巴厘虎灭绝。
9|27|affair|1939.0|第二次世界大战：波兰向入侵的纳粹德国和苏联军队投降。
9|27|affair|1940.0|第二次世界大战：纳粹德国、意大利王国、大日本帝国在柏林签署《三国同盟条约》，正式确立轴心国同盟关系。
9|27|affair|1949.0|中国人民政治协商会议第一届全体会议把五星红旗定为国旗、《义勇军进行曲》为代国歌，毛泽东当选中央人民政府主席，周恩来为政务院总理。
9|27|affair|1955.0|中华人民共和国主席毛泽东在北京授予朱德、彭德怀、林彪等十人以中华人民共和国元帅军衔。
9|27|affair|1955.0|中国国务院总理周恩来在北京授予粟裕、徐海东、黄克诚等十人中国人民解放军大将军衔。
9|27|affair|1959.0|日本本州岛遭到台风薇拉袭击，近五千人死亡。
9|27|affair|1965.0|美国特技飞行及赛车好手比蒂斯凯尔顿在犹他州驾驶特制汽车，以时速277英里打破当时女性驾驶汽车最快的纪录[来源请求]。
9|27|affair|1975.0|西班牙佛朗哥独裁政权对五名反政府武装分子执行死刑，为西班牙废除死刑前的最后一次死刑。
9|27|affair|1979.0|世界旅游组织第三次代表大会确定当日为“世界旅游日”。
9|27|affair|1981.0|泰国自制火箭试验成功。
9|27|affair|1981.0|法国高速列车首条路线正式营运，来往巴黎与里昂之间。
9|27|affair|1982.0|香港丽的电视于香港时间夜晚六时半易名为亚洲电视，新台徽同时启用，丽的一台易名为亚视中文台，丽的二台易名为亚视英文台。
9|27|affair|1982.0|英国首相撒切尔夫人在北京与赵紫阳展开对话，赵紫阳表示中国政府要收回香港，但不会影响香港繁荣安定。香港恒生指数随即下跌25点。
9|27|affair|1983.0|美国软件开发者理查德·斯托曼宣布类Unix系统GNU的计划，这是GNU计划开发的第一个自由软件。
9|27|affair|1983.0|香港立法局通过法案接管恒隆银行。
9|27|affair|1987.0|七国集团（G7）财长首次会晤。
9|27|affair|1988.0|加拿大田径选手本·约翰逊在获得奥运会男子百米田径金牌后被查出服用了兴奋剂，禁赛两年。
9|27|affair|1988.0|中国核潜艇成功在水下发射运载火箭。
9|27|affair|1988.0|昂山素季创立缅甸政党全国民主联盟。
9|27|affair|1989.0|越南从柬埔寨撤出最后一批2万6千人的军队。
9|27|affair|1991.0|世界林业大会通过《巴黎声明》。
9|27|affair|1993.0|台风黛蒂吹袭香港，暴雨成灾。
9|27|affair|1993.0|香港《明报》记者席扬因在北京窃取国家金融机密被捕。
9|27|affair|1996.0|阿富汗塔利班武装夺取首都喀布尔。
9|27|affair|1997.0|中国大陆的最高文学奖鲁迅奖评选开始。
9|27|affair|1998.0|任内推动东西德合并的德国总理赫尔穆特·科尔在选举中落败下台。
9|27|affair|2002.0|东帝汶加入联合国。
9|27|affair|2003.0|SMART-1正式升空。
9|27|affair|2005.0|埃及总统穆巴拉克正式宣誓就任新一届总统，任期六年。
9|27|affair|2007.0|美国国家航空航天局所研发配备有离子推力器的无人太空探测器黎明号自佛罗里达州卡纳维拉尔角空军基地发射升空。
9|27|affair|2008.0|中国航天员翟志刚步出神舟七号载人航天飞船，执行太空行走任务，成为首个太空行走的中国航天员。
9|27|affair|2016.0|香港受强台风鲇鱼下沉气流影响，当日最高气温达34.9摄氏度，为自1963年以来，近53年最热的9月天。[1]
9|27|affair|2017.0|台北市当日最高气温38.6摄氏度，创下台北有气象记录121年来9月最高温纪录。[2]
9|27|affair|2020.0|2020年9月纳戈尔诺－卡拉巴赫冲突:亚塞拜疆与亚美尼亚在纳戈尔诺-卡拉巴赫地区爆发激烈军事冲突，亚美尼亚宣布戒严令以及进入战争状态开始全国总动员，亚塞拜疆则宣布实行戒严和宵禁。
9|27|affair|2020.0|大韩民国政府向中华人民共和国政府移交第7批志愿军遗骸和遗物。
9|27|affair|2022.0|由俄罗斯控制的顿涅茨克人民共和国、卢甘斯克人民共和国、俄占赫尔松和俄占扎波罗热通过加入俄罗斯的吞并公投。
9|27|birth|1389.0|科西莫·德·麦地奇，意大利银行家、政治人物（1464年逝世）
9|27|birth|1533.0|巴托里·斯特凡，波兰国王（1586年逝世）
9|27|birth|1601.0|路易十三，法兰西国王（1643年逝世）
9|27|birth|1781.0|威廉一世，符腾堡国王（1864年逝世）
9|27|birth|1783.0|阿古斯汀一世，墨西哥皇帝（1824年逝世）
9|27|birth|1793.0|远山景元，日本江户时代旗本（1855年逝世）
9|27|birth|1818.0|阿道夫·威廉·赫尔曼·科尔贝，德国化学家（1884年逝世）
9|27|birth|1824.0|本杰明·阿普索普·古尔德，美国天文学家（1896年逝世）
9|27|birth|1839.0|高杉晋作，日本革命家、武士（1867年逝世）
9|27|birth|1840.0|阿尔弗雷德·赛耶·马汉，美国海军战略思想家（1944年逝世）
9|27|birth|1871.0|格拉齐亚·黛莱达，意大利萨丁岛自然主义流派作家，1926年诺贝尔文学奖得主（1936年逝世）
9|27|birth|1879.0|汉斯·哈恩，奥地利数学家（1934年逝世）
9|27|birth|1882.0|埃利·奈伊，德国钢琴家（1968年逝世）
9|27|birth|1886.0|魏特琳，美国基督会在华传教士，南京大屠杀见证者（1941年逝世）
9|27|birth|1892.0|米哈伊尔·克拉夫丘克，苏联数学家（1942年逝世）
9|27|birth|1906.0|阿尔玛·维瑟尔斯·约翰，美国护士、通讯作家、广播电视名人、民权活动家（1986年逝世）
9|27|birth|1912.0|吴重孝，越南政治人物
9|27|birth|1913.0|阿尔伯特·艾利斯，美国临床心理学家、美国性解放运动先驱（2007年逝世）
9|27|birth|1918.0|马丁·赖尔，英国无线电天文学家（1984年逝世）
9|27|birth|1919.0|詹姆斯·哈迪·威尔金森，英国数学家、计算机科学家（1986年逝世）
9|27|birth|1924.0|邓碧云，香港演员（1991年逝世）
9|27|birth|1929.0|亨利·E·霍尔特，美国天文学家（2019年逝世）
9|27|birth|1929.0|管管，台湾著名现代诗人，以“诗人管管”之名享誉台湾（2021年逝世）
9|27|birth|1932.0|谢夫·班特，英格兰职业足球运动员（1958年逝世）
9|27|birth|1932.0|奥利弗·威廉姆森，美国经济学家，2009年诺贝尔经济学奖得主（2020年逝世）
9|27|birth|1935.0|杰里·希普，美国男子篮球运动员（2021年逝世）
9|27|birth|1936.0|洪瑞松，台湾心脏科医生（2022年逝世）
9|27|birth|1940.0|麦沙·艾哈迈德·贾比尔·萨巴赫，科威特埃米尔
9|27|birth|1943.0|阿梅迪奥·茨沃尼米尔，奥斯塔公爵和克罗地亚王位觊觎者（2021年逝世）
9|27|birth|1946.0|尼科斯·阿纳斯塔夏季斯，塞浦路斯政治人物，现任塞浦路斯总统
9|27|birth|1947.0|肉卷，美国男歌手、演员（2022年逝世）
9|27|birth|1950.0|拉惹柏特拉，马来西亚政治评论家、部落客（2024年逝世）
9|27|birth|1952.0|星野道夫，日本摄影师（1996年逝世）
9|27|birth|1952.0|欧文·威尔许，苏格兰作家、编剧、短片导演
9|27|birth|1953.0|崔浩然，台湾男演员
9|27|birth|1953.0|宫坂力，日本化学家
9|27|birth|1954.0|高妙思，香港女演员（2024年逝世）
9|27|birth|1954.0|西尔维斯特·特纳，美国律师、政治人物（2025年逝世）
9|27|birth|1961.0|刘德华，香港演员、歌手
9|27|birth|1961.0|新房昭之，日本动画导演
9|27|birth|1963.0|傅彪，中国演员（2005年逝世）
9|27|birth|1963.0|榎户洋司，日本动画编剧、小说家
9|27|birth|1965.0|史蒂夫·科尔，美国职业篮球运动员
9|27|birth|1967.0|苏强文，香港男配音员
9|27|birth|1968.0|蔡岳勋，台湾导演
9|27|birth|1968.0|玛丽·基维涅米，芬兰政治人物，第41任芬兰总理
9|27|birth|1970.0|羽生善治，日本将棋选手，首个达成七冠王的棋士
9|27|birth|1971.0|李亚鹏，中国演员
9|27|birth|1971.0|吴宗宪，台湾立法委员
9|27|birth|1973.0|印第拉·巴玛，英国女演员
9|27|birth|1974.0|许美静，新加坡歌手
9|27|birth|1975.0|李璨琛，香港演员
9|27|birth|1976.0|杨明娜，中国女演员
9|27|birth|1976.0|杜奕瑾，台湾软件工程师
9|27|birth|1976.0|弗朗切斯科·托蒂，意大利职业足球运动员
9|27|birth|1977.0|余迪伟，香港商业电台唱片骑师
9|27|birth|1980.0|邵大伦，台湾男歌手、电视节目主持人
9|27|birth|1980.0|朝青龙明德，蒙古国相扑力士，第68代横纲
9|27|birth|1982.0|小韦恩，美国男歌手
9|27|birth|1983.0|邓上文，香港女艺人
9|27|birth|1983.0|全慧彬，韩国女演员
9|27|birth|1983.0|吴建飞，中国男艺人
9|27|birth|1984.0|艾薇儿·拉维尼，加拿大流行摇滚歌手、歌曲创作者、演员
9|27|birth|1986.0|塔拉·韦斯特弗，美国作家、历史学家
9|27|birth|1986.0|裴瑟琪，韩国女演员
9|27|birth|1987.0|金株英，韩国男演员
9|27|birth|1988.0|何傲儿，香港女艺人
9|27|birth|1988.0|郑筠熹，台湾女艺人
9|27|birth|1988.0|莎菲拉克利斯塔，美国变装皇后
9|27|birth|1989.0|大久保瑠美，日本女性声优
9|27|birth|1989.0|翁钰钧，台湾女歌手
9|27|birth|1990.0|李沁，中国女演员
9|27|birth|1990.0|种崎敦美，日本女性声优
9|27|birth|1991.0|白安，台湾创作女歌手
9|27|birth|1991.0|内田理央，日本女演员
9|27|birth|1991.0|森竣，马来西亚华裔男演员、歌手
9|27|birth|1992.0|王汇筑，台湾创作歌手
9|27|birth|1992.0|格兰尼特·扎卡，瑞士足球运动员
9|27|birth|1995.0|权恩妃，韩国女子偶像团体IZ*ONE队长
9|27|birth|1996.0|伊曼·本·阿卜杜拉，约旦公主
9|27|birth|1998.0|金亨瑞，韩国女歌手
9|27|birth|1997.0|刘羽谦，台湾演员
9|27|birth|1999.0|卢昱晓，中国女演员
9|27|birth|2000.0|安那，台湾歌手
9|27|birth|2001.0|结那，日本女演员、模特儿、声优、歌手
9|27|birth|2001.0|中村丽乃，日本女子偶像团体乃木坂46成员
9|27|birth|2001.0|姜昭恩，韩国女子偶像团体Weki Meki成员
9|27|birth|2002.0|珍娜·奥特嘉，美国女演员
9|27|birth|2004.0|若奥·内维斯，葡萄牙职业足球运动员
9|27|death|1536.0|费丽切·德拉·罗维雷，意大利贵族（约1483年出生）
9|27|death|1557.0|后奈良天皇，日本第105代天皇（1497年出生）
9|27|death|1783.0|艾蒂安·贝祖，法国数学家（1730年出生）
9|27|death|1793.0|拉法耶·兰帝瓦，危地马拉诗人（1731年出生）
9|27|death|1838.0|贝尔纳·库尔图瓦，法国化学家（1777年出生）
9|27|death|1860.0|路德维希·莱尔斯塔勃，德国诗人、音乐评论家（1799年出生）
9|27|death|1917.0|埃德加·德加，法国印象派画家（1834年出生）
9|27|death|1932.0|巴顿·沃伦·艾夫曼，美国鱼类学家（1853年出生）
9|27|death|1943.0|陈潭秋，中国共产党创始人之一，中共一大代表，被新疆省政府主席盛世才杀害（1896年出生）
9|27|death|1943.0|毛泽民，毛泽东的弟弟，被新疆军阀盛世才杀害（1896年出生）
9|27|death|1983.0|王司马，香港漫画家（1940年出生）
9|27|death|1985.0|龙治民、闫淑霞，中国连环杀人犯
9|27|death|1986.0|克利夫·波顿，金属乐队的贝斯手（1962年出生）
9|27|death|1992.0|张乐平，中国漫画家、三毛之父（1910年出生）
9|27|death|1993.0|詹姆斯·哈罗德·杜立德，美国空军将领、杰出的特技飞行员和航空工程师（1896年出生）
9|27|death|1996.0|李铁，香港电影导演（1913年出生）
9|27|death|2004.0|蔡万霖，台湾企业家，过世时名列台湾首富，全球富豪排行第94名（1924年出生）
9|27|death|2007.0|长井健司，日本摄影记者（1957年出生）
9|27|death|2014.0|张贤亮，中国作家（1936年出生）
9|27|death|2017.0|休·海夫纳，美国企业家，《花花公子》杂志创刊人（1926年出生）
9|27|death|2020.0|富田耕生，日本男性声优（1936年出生）
9|27|death|2020.0|竹内结子，日本女演员（1980年出生）
9|27|death|2021.0|林西莉，瑞典汉学家（1932年出生）
9|27|death|2022.0|何塞·帕切科·戈麦斯，西班牙职业足球运动员（1947年出生）
9|27|death|2023.0|王文兴，台湾作家（1939年出生）
9|27|death|2023.0|迈可·坎邦，英国男演员（1940年出生）
9|27|death|2024.0|玛姬·史密斯，英国女演员（1934年出生）
9|27|death|2024.0|哈桑·纳斯鲁拉，黎巴嫩真主党总书记。（1960年出生）
9|27|death|2024.0|阿巴斯·尼尔福鲁尚，伊朗伊斯兰革命卫队准将。（1966年出生）
9|27|festival||世界旅游日
9|27|festival||比利时：法语社区日（英语：French Community Holiday）
9|27|festival||土库曼斯坦：独立日
9|27|festival||土耳其：海军节
9|28|affair|-48.0|被凯撒击败而逃亡到埃及的罗马政治家格奈乌斯·庞培被埃及法老托勒密十三世派人暗杀身亡。
9|28|affair|189.0|董卓废少帝刘辩，立陈留王刘协为帝。
9|28|affair|1066.0|法国诺曼底公爵威廉一世率领部队登陆英格兰萨塞克斯郡佩文西，诺曼征服英格兰战争爆发。
9|28|affair|1106.0|英格兰国王亨利一世和诺曼底公爵罗贝尔·柯索斯之间爆发坦什布赖战役，亨利一世获胜并占领诺曼底。
9|28|affair|1448.0|克里斯蒂安一世成为丹麦国王，丹麦开始了奥尔登堡王朝的统治。
9|28|affair|1864.0|欧洲各国的工人代表在伦敦开会，马克思出席会议。会议决定成立“国际工人协会”，即第一国际。
9|28|affair|1865.0|英国产生第一位获得行医执照的女医生伊丽莎白·安德森（英语：Elizabeth Garrett Anderson）。
9|28|affair|1867.0|多伦多成为加拿大首都。
9|28|affair|1868.0|上海江南制造总局第一号火轮船竣工，这是中国自造的第一艘大型机器轮船。
9|28|affair|1871.0|巴西通过法律，禁止儿童奴隶。
9|28|affair|1898.0|中国清朝慈禧太后在发动政变后，于北京处死曾参与戊戌变法的谭嗣同、林旭等戊戌六君子。
9|28|affair|1906.0|清政府决定对八旗进行整顿。
9|28|affair|1906.0|美国入侵古巴，古巴临时政府成立。
9|28|affair|1908.0|英国占领拉萨后，十三世达赖抵北京。
9|28|affair|1912.0|中华民国参议院定10月10日为国庆日。
9|28|affair|1914.0|袁世凯举行第一次祀孔典礼。
9|28|affair|1917.0|拉玛六世设计了三色旗，即现在的泰国国旗。
9|28|affair|1920.0|北京政府收回汉口俄租界。
9|28|affair|1924.0|美国陆军航空勤务队所属的三架飞机在完成4.4万公里的飞行任务后抵达西雅图，成为人类首次环球飞行。
9|28|affair|1928.0|苏格兰药学家亚历山大·弗莱明发现青霉菌具有杀菌作用，促成往后青霉素提炼研究。
9|28|affair|1931.0|九一八事变后上海、南京学生捣毁国民政府外交部，殴打外交部长王正廷，北京举行抗日游行。
9|28|affair|1945.0|中华民国国民革命军第一方面军司令卢汉上将在越南河内接受日军投降。
9|28|affair|1949.0|苏联废除同南斯拉夫联邦人民共和国的友好条约。
9|28|affair|1954.0|中共中央军事委员会成立。
9|28|affair|1958.0|法兰西第五共和国宪法经公民投票获得批准。
9|28|affair|1958.0|几内亚举行公民投票决定是否脱离法国独立。
9|28|affair|1960.0|中华人民共和国和古巴共和国建交。古巴是与中华人民共和国建交的第一个拉丁美洲国家。
9|28|affair|1965.0|马尼拉以南56公里处火山爆发，184人死亡。
9|28|affair|1967.0|中国历史学家钱穆抵达台湾定居。
9|28|affair|1975.0|英国伦敦骑士桥一家意大利面馆遭到抢劫未遂，最后演变成为期六天的人质事件。
9|28|affair|1977.0|日本航空472号班机被日本赤军劫持到孟加拉国达卡沙阿贾拉勒国际机场。
9|28|affair|1978.0|刚在教宗选举秘密会议当选的若望·保禄一世上任34天后因心肌梗塞逝世。
9|28|affair|1979.0|中国第一条光纤通讯线路在上海并入市内电话网进行试验。
9|28|affair|1984.0|香港布政司夏鼎基率领政界名人访京团，出席中华人民共和国成立三十五周年庆典。
9|28|affair|1986.0|中华民国（台湾地区）第一个反对党民主进步党在台北圆山大饭店宣布成立。
9|28|affair|1986.0|中共中央提出建设社会主义精神文明。
9|28|affair|1993.0|香港地区电视广播有限公司（股份百分之七十）与年代影视（股份百分之三十）合资成立台湾TVBS（联意制作股份有限公司），成为台湾本土第一个卫星电视台，无线卫星电视台开播。
9|28|affair|1994.0|爱沙尼亚号客轮在波罗的海沉没，852人罹难。
9|28|affair|1999.0|北京地铁复八线天安门西-四惠东区间开通。
9|28|affair|2002.0|台湾6万名教师大游行，要求保障教师福利。这是台湾历史上首次教师的游行活动。
9|28|affair|2004.0|日本理化学研究所宣布，该所研究人员成功合成了第113号元素鿭。
9|28|affair|2008.0|中华人民共和国神舟七号载人航天飞船返回舱载着翟志刚、刘伯明、景海鹏三名航天员在内蒙古自治区四子王旗主着落场成功着陆。
9|28|affair|2009.0|中国中央电视台综合频道高清版及中国大陆首批省级卫视高清频道以高标清同播的形式正式上星播出。
9|28|affair|2010.0|老挝加入成为湿地公约缔约国。
9|28|affair|2012.0|在审查王立军事件与海伍德死亡案等犯罪案件后，中共中央政治局决定对薄熙来开除中国共产党党籍与所有公职。
9|28|affair|2014.0|反对香港政治制度改革运动领袖戴耀廷宣布正式启动“和平占中”，随后演变为大规模民主运动。
9|28|affair|2017.0|泰国通代隆国旗诞生100周年。
9|28|affair|2018.0|印尼中苏拉威西省7.5级强烈地震并引发海啸。[1]
9|28|affair|2020.0|全球冠状病毒病疫情死亡人数逾100万。
9|28|affair|2020.0|是日香港恒生指数被日本日经平均指数超越，是自2006年5月30日以来首次。由于恒生指数在过去两年先后受到中美贸易战、反对逃犯条例修订草案运动及2019冠状病毒病疫情而被美国道琼斯指数超越，因此恒生指数同时落后道琼斯指数及日经平均指数，是自2001年9月17日以来首次。
9|28|birth|-551.0|孔子，中国思想家、教育家、哲学家，儒家创始人（前479年逝世）
9|28|birth|1663.0|亨利·斐兹洛伊，英国贵族，第一代葛拉夫顿公爵（1690年逝世）
9|28|birth|1667.0|浅野长矩，日本江户时代大名，播磨赤穗藩藩主（1701年逝世）
9|28|birth|1698.0|皮埃尔·莫佩尔蒂，法国数学家、物理学家、哲学家（1759年逝世）
9|28|birth|1735.0|奥古斯都·菲茨罗伊，英国首相，第三代葛拉夫顿公爵（1811年逝世）
9|28|birth|1803.0|普罗斯佩·梅里美，法国作家（1870年逝世）
9|28|birth|1823.0|亚历山大·卡巴内尔，法国画家（1889年逝世）
9|28|birth|1836.0|汤马斯·克拉普，英国水管工、企业家（1910年逝世）
9|28|birth|1841.0|乔治·克列孟梭，法国政治家，前任法国总理（1929年逝世）
9|28|birth|1852.0|亨利·莫瓦桑，法国化学家，1906年诺贝尔化学奖得主（1907年逝世）
9|28|birth|1852.0|乔赛亚·康德，英国建筑师（1920年逝世）
9|28|birth|1863.0|卡洛斯一世，葡萄牙国王（1908年逝世）
9|28|birth|1871.0|佩特罗·巴多格里奥，意大利军事将领，第28任意大利首相（1956年逝世）
9|28|birth|1887.0|艾弗里·布伦戴奇，美国体育官员（1975年逝世）
9|28|birth|1897.0|塞缪尔·诺亚·克莱默，美国历史学家（1990年逝世）
9|28|birth|1899.0|吴鸿麒，台湾教师、律师，二二八事件受难者（1947年逝世）
9|28|birth|1902.0|柔石，中国作家，左联五烈士之一（1931年逝世）
9|28|birth|1907.0|巴格特·辛格，英属印度革命家（1931年逝世）
9|28|birth|1907.0|叶夫根尼·扎沃伊斯基，苏联物理学家（1976年逝世）
9|28|birth|1915.0|艾瑟尔·格林格拉斯·罗森堡，美国共产主义者，因遭指控为苏联从事间谍活动被执行电椅死刑（1953年逝世）
9|28|birth|1916.0|奥尔加·列佩申斯卡娅，苏联芭蕾舞者（2008年逝世）
9|28|birth|1926.0|邹家华，中国政治人物（2025年逝世）
9|28|birth|1929.0|拉塔·曼吉茜卡，印度女歌手（2022年逝世）
9|28|birth|1929.0|孙机，中国文物学家、考古学家（2023年逝世）
9|28|birth|1929.0|尼古拉·雷日科夫，俄罗斯政治人物（2024年逝世）
9|28|birth|1934.0|碧姬·芭杜，法国女演员
9|28|birth|1937.0|鲍勃·舒尔，美国男子田径运动员（2024年逝世）
9|28|birth|1938.0|班·伊·金，美国灵魂乐、节奏蓝调歌手（2015年逝世）
9|28|birth|1942.0|陶大伟，台湾艺人（2012年逝世）
9|28|birth|1944.0|米洛什·泽曼，捷克政治人物、经济学家，现任捷克总统
9|28|birth|1945.0|重信房子，日本新左翼活动家、恐怖分子，日本赤军创建人
9|28|birth|1947.0|谢赫·哈西娜，孟加拉政治人物，前任孟加拉总理
9|28|birth|1957.0|藤田诚，日本化学家
9|28|birth|1962.0|尤代·马赫卡尔，印度记者、政治分析家、作家
9|28|birth|1963.0|韦唯，中国女歌手
9|28|birth|1963.0|宝野亚莉华，日本女歌手
9|28|birth|1963.0|卢乔·阿尔塞，玻利维亚经济学家、会计师、政治人物，现任玻利维亚总统
9|28|birth|1965.0|梁艺龄，香港艺人
9|28|birth|1966.0|霍正奇，台湾男歌手、演员
9|28|birth|1967.0|方舟子，中国科普作家、网络名人
9|28|birth|1967.0|美娜·索菲诺，美国演员
9|28|birth|1968.0|米高·夏健伦，芬兰一级方程式赛车手
9|28|birth|1968.0|娜欧蜜·华兹，英国女演员、制片人
